awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},883,2023-08-03 11:31:45,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,11,949.0,726.0,"{""previous_sample"": {""obtained_response"": ""remorseful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""remorseful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},884,2023-08-03 11:31:48,False,,,SRENode,85,,SRE_chain,SRE_chain,True,True,True,,7,964.0,650.0,"{""previous_sample"": {""obtained_response"": ""I felt empathy for this person."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt empathy for this person."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},885,2023-08-03 11:31:48,False,,,SRENode,80,,SRE_chain,SRE_chain,True,True,True,,10,1124.0,820.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},886,2023-08-03 11:31:49,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,6,915.0,614.0,"{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},887,2023-08-03 11:31:53,False,,,SRENode,27,,SRE_chain,SRE_chain,True,True,True,,12,953.0,849.0,"{""previous_sample"": {""obtained_response"": ""I cannot wait to go to tonight`s concert."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I cannot wait to go to tonight`s concert."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},888,2023-08-03 11:31:56,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,9,905.0,816.0,"{""previous_sample"": {""obtained_response"": ""Luckily the staff found my bag under a seat."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Luckily the staff found my bag under a seat."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},889,2023-08-03 11:32:01,False,,,SRENode,49,,SRE_chain,SRE_chain,True,True,True,,9,1079.0,794.0,"{""previous_sample"": {""obtained_response"": ""I felt bullied by you today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt bullied by you today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},890,2023-08-03 11:32:04,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,23,928.0,853.0,"{""previous_sample"": {""obtained_response"": ""encouraging"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""encouraging"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},891,2023-08-03 11:32:05,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,8,1186.0,867.0,"{""previous_sample"": {""obtained_response"": ""What are we going to do if they don`t show up?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""What are we going to do if they don`t show up?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},892,2023-08-03 11:32:09,False,,,SRENode,73,,SRE_chain,SRE_chain,True,True,True,,6,916.0,850.0,"{""previous_sample"": {""obtained_response"": ""euphoric"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""euphoric"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},893,2023-08-03 11:32:10,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,9,907.0,862.0,"{""previous_sample"": {""obtained_response"": ""Phew, I`m so glad he`s in there and we`re out here."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Phew, I`m so glad he`s in there and we`re out here."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},894,2023-08-03 11:32:13,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,10,919.0,792.0,"{""previous_sample"": {""obtained_response"": ""Watching that film last night made me think about my past."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Watching that film last night made me think about my past."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},895,2023-08-03 11:32:18,False,,,SRENode,23,,SRE_chain,SRE_chain,True,True,True,,11,1012.0,873.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},896,2023-08-03 11:32:19,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,9,935.0,826.0,"{""previous_sample"": {""obtained_response"": ""hesitant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""hesitant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},897,2023-08-03 11:32:21,False,,,SRENode,26,,SRE_chain,SRE_chain,True,True,True,,9,1014.0,779.0,"{""previous_sample"": {""obtained_response"": ""pleasurable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pleasurable"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},898,2023-08-03 11:32:23,False,,,SRENode,68,,SRE_chain,SRE_chain,True,True,True,,10,1001.0,787.0,"{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""annoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},899,2023-08-03 11:32:27,False,,,SRENode,7,,SRE_chain,SRE_chain,True,True,True,,6,1006.0,852.0,"{""previous_sample"": {""obtained_response"": ""I was overcharged at the shop and it made me feel upset."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was overcharged at the shop and it made me feel upset."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},900,2023-08-03 11:32:28,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,27,1018.0,872.0,"{""previous_sample"": {""obtained_response"": ""It was really lucky that we made it on time."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It was really lucky that we made it on time."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},901,2023-08-03 11:32:29,False,,,SRENode,45,,SRE_chain,SRE_chain,True,True,True,,11,957.0,825.0,"{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},902,2023-08-03 11:32:31,False,,,SRENode,75,,SRE_chain,SRE_chain,True,True,True,,4,1013.0,590.0,"{""previous_sample"": {""obtained_response"": ""loyal"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""loyal"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},903,2023-08-03 11:32:34,False,,,SRENode,66,,SRE_chain,SRE_chain,True,True,True,,8,958.0,876.0,"{""previous_sample"": {""obtained_response"": ""insecure"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""insecure"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},904,2023-08-03 11:32:36,False,,,SRENode,36,,SRE_chain,SRE_chain,True,True,True,,10,932.0,758.0,"{""previous_sample"": {""obtained_response"": ""Stumbling around like a headless chicken."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Stumbling around like a headless chicken."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},905,2023-08-03 11:32:37,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,10,1078.0,888.0,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},906,2023-08-03 11:32:38,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,10,947.0,745.0,"{""previous_sample"": {""obtained_response"": ""I find you extremely plain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I find you extremely plain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},907,2023-08-03 11:32:39,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,10,922.0,893.0,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},908,2023-08-03 11:32:40,False,,,SRENode,46,,SRE_chain,SRE_chain,True,True,True,,11,966.0,846.0,"{""previous_sample"": {""obtained_response"": ""overjoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""overjoyed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},909,2023-08-03 11:32:45,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,11,1010.0,744.0,"{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},910,2023-08-03 11:32:49,False,,,SRENode,64,,SRE_chain,SRE_chain,True,True,True,,12,954.0,828.0,"{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},911,2023-08-03 11:32:51,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,11,940.0,859.0,"{""previous_sample"": {""obtained_response"": ""enamored"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""enamored"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},912,2023-08-03 11:32:55,False,,,SRENode,53,,SRE_chain,SRE_chain,True,True,True,,8,1239.0,778.0,"{""previous_sample"": {""obtained_response"": ""wanting"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""wanting"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},913,2023-08-03 11:32:59,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,11,938.0,703.0,"{""previous_sample"": {""obtained_response"": ""I am so sorry for doing that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so sorry for doing that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},914,2023-08-03 11:33:01,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,11,937.0,802.0,"{""previous_sample"": {""obtained_response"": ""dismayed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""dismayed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},915,2023-08-03 11:33:03,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,7,970.0,886.0,"{""previous_sample"": {""obtained_response"": ""The keyboard is black with keys in a white neutral color."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The keyboard is black with keys in a white neutral color."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},916,2023-08-03 11:33:11,False,,,SRENode,73,,SRE_chain,SRE_chain,True,True,True,,7,1076.0,892.0,"{""previous_sample"": {""obtained_response"": ""I`m blown away by how good this tastes."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m blown away by how good this tastes."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},917,2023-08-03 11:33:17,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,6,1007.0,736.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},918,2023-08-03 11:33:18,False,,,SRENode,63,,SRE_chain,SRE_chain,True,True,True,,7,994.0,809.0,"{""previous_sample"": {""obtained_response"": ""I find you very pushy and harsh."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I find you very pushy and harsh."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},919,2023-08-03 11:33:22,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,11,1135.0,894.0,"{""previous_sample"": {""obtained_response"": ""pensive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pensive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},920,2023-08-03 11:33:23,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,6,1000.0,858.0,"{""previous_sample"": {""obtained_response"": ""I am so happy I have passed my driving test."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so happy I have passed my driving test."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},921,2023-08-03 11:33:25,False,,,SRENode,22,,SRE_chain,SRE_chain,True,True,True,,14,943.0,868.0,"{""previous_sample"": {""obtained_response"": ""Well done, you got great exam results!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Well done, you got great exam results!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},922,2023-08-03 11:33:34,False,,,SRENode,92,,SRE_chain,SRE_chain,True,True,True,,11,992.0,907.0,"{""previous_sample"": {""obtained_response"": ""I am very happy that that happened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am very happy that that happened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},923,2023-08-03 11:33:35,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,8,973.0,865.0,"{""previous_sample"": {""obtained_response"": ""Thank you for not shouting at me yesterday!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Thank you for not shouting at me yesterday!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},924,2023-08-03 11:33:39,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,11,1057.0,879.0,"{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},925,2023-08-03 11:33:47,False,,,SRENode,69,,SRE_chain,SRE_chain,True,True,True,,9,965.0,824.0,"{""previous_sample"": {""obtained_response"": ""The accident was your fault!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The accident was your fault!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},926,2023-08-03 11:33:47,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,12,,842.0,"{""previous_sample"": {""obtained_response"": ""vibrant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""vibrant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,0,SRENode,Node
False,{},927,2023-08-03 11:33:47,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,12,950.0,842.0,"{""previous_sample"": {""obtained_response"": ""vibrant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""vibrant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},928,2023-08-03 11:33:54,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,24,961.0,890.0,"{""previous_sample"": {""obtained_response"": ""I think you should apply for the opportunity."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I think you should apply for the opportunity."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},929,2023-08-03 11:33:57,False,,,SRENode,3,,SRE_chain,SRE_chain,True,True,True,,6,1122.0,814.0,"{""previous_sample"": {""obtained_response"": ""I am so sorry that I could not help you earlier."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am so sorry that I could not help you earlier."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},930,2023-08-03 11:34:09,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,9,960.0,841.0,"{""previous_sample"": {""obtained_response"": ""You may think that, but I couldn`t care less."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You may think that, but I couldn`t care less."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},931,2023-08-03 11:34:09,False,,,SRENode,70,,SRE_chain,SRE_chain,True,True,True,,9,974.0,823.0,"{""previous_sample"": {""obtained_response"": ""I could not have done the decorating without your help."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I could not have done the decorating without your help."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},932,2023-08-03 11:34:13,False,,,SRENode,36,,SRE_chain,SRE_chain,True,True,True,,11,1016.0,904.0,"{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""descriptive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},933,2023-08-03 11:34:17,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,7,967.0,857.0,"{""previous_sample"": {""obtained_response"": ""informative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""informative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},934,2023-08-03 11:34:27,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,10,963.0,861.0,"{""previous_sample"": {""obtained_response"": ""You look down are you ok today?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You look down are you ok today?"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},935,2023-08-03 11:34:32,False,,,SRENode,37,,SRE_chain,SRE_chain,True,True,True,,10,981.0,896.0,"{""previous_sample"": {""obtained_response"": ""I`m not too sure that this is a good idea."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m not too sure that this is a good idea."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},936,2023-08-03 11:34:32,False,,,SRENode,90,,SRE_chain,SRE_chain,True,True,True,,7,1091.0,808.0,"{""previous_sample"": {""obtained_response"": ""I am most grateful for your help in this matter."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am most grateful for your help in this matter."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},937,2023-08-03 11:34:36,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,12,1085.0,914.0,"{""previous_sample"": {""obtained_response"": ""I don`t understand why you said those nasty things about me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I don`t understand why you said those nasty things about me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},938,2023-08-03 11:34:43,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,12,1082.0,913.0,"{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},939,2023-08-03 11:34:53,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,11,951.0,877.0,"{""previous_sample"": {""obtained_response"": ""I`m so sorry, I didn`t know you felt that way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m so sorry, I didn`t know you felt that way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},940,2023-08-03 11:34:57,False,,,SRENode,10,,SRE_chain,SRE_chain,True,True,True,,12,1223.0,911.0,"{""previous_sample"": {""obtained_response"": ""I am totally and utterly obsessed."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am totally and utterly obsessed."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},941,2023-08-03 11:35:01,False,,,SRENode,60,,SRE_chain,SRE_chain,True,True,True,,7,1035.0,870.0,"{""previous_sample"": {""obtained_response"": ""Why could I not have been invited to the dinner instead."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Why could I not have been invited to the dinner instead."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},942,2023-08-03 11:35:01,False,,,SRENode,43,,SRE_chain,SRE_chain,True,True,True,,8,1026.0,863.0,"{""previous_sample"": {""obtained_response"": ""Never mind, you will have your chance to shine one day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Never mind, you will have your chance to shine one day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},943,2023-08-03 11:35:06,False,,,SRENode,22,,SRE_chain,SRE_chain,True,True,True,,15,1040.0,921.0,"{""previous_sample"": {""obtained_response"": ""outstanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""outstanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},944,2023-08-03 11:35:17,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,13,1174.0,838.0,"{""previous_sample"": {""obtained_response"": ""I am really frightened to experience that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am really frightened to experience that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},945,2023-08-03 11:35:19,False,,,SRENode,52,,SRE_chain,SRE_chain,True,True,True,,13,1493.0,832.0,"{""previous_sample"": {""obtained_response"": ""Get out of my house and stay there!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Get out of my house and stay there!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},946,2023-08-03 11:35:21,False,,,SRENode,12,,SRE_chain,SRE_chain,True,True,True,,11,1003.0,860.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},947,2023-08-03 11:35:31,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,11,985.0,906.0,"{""previous_sample"": {""obtained_response"": ""unimpressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""unimpressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},948,2023-08-03 11:35:44,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,7,1173.0,837.0,"{""previous_sample"": {""obtained_response"": ""disciplined"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""disciplined"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},949,2023-08-03 11:35:54,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,12,969.0,883.0,"{""previous_sample"": {""obtained_response"": ""I am really and truly sorry."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am really and truly sorry."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},950,2023-08-03 11:35:56,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,13,984.0,927.0,"{""previous_sample"": {""obtained_response"": ""The fairground rides were a blur of bright and colorful movement."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""The fairground rides were a blur of bright and colorful movement."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},951,2023-08-03 11:36:06,False,,,SRENode,56,,SRE_chain,SRE_chain,True,True,True,,12,1273.0,939.0,"{""previous_sample"": {""obtained_response"": ""remorseful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""remorseful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},952,2023-08-03 11:36:14,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,6,1097.0,788.0,"{""previous_sample"": {""obtained_response"": ""My life has become so dark and I never imagined I could ever get any better."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My life has become so dark and I never imagined I could ever get any better."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
